Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,UniProt ID,SwissProt annotations,ID,Image_size,Cell_index,Cell_Label
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,4,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,5,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,6,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,7,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,8,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,9,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_1,2048,10,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,1,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,2,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,3,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,4,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,5,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,6,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,7,13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,8,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,9,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,10,18
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,11,7;13
ENSG00000039068,CAB028364,A-431,golgi apparatus;plasma membrane;cell junctions,7;13,CDH1,Supported,Cell Junctions;Plasma membrane,Golgi apparatus,,,Cell Junctions;Golgi apparatus;Plasma membrane,,,Plasma membrane,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886),P12830,"Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane.",672_E7_2,2048,12,7;13
