Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,ID,Url,Single-cell variation
ENSG00000009780,HPA077897,HaCaT,nucleoplasm;cytokinetic bridge;cytosol,0;16,FAM76A,Approved,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytokinetic bridge,Nucleoplasm;Cytosol,,cytosol;nucleoplasm,1707_H9_18,1707_H9_13_cr57eaac177a32f;1707_H9_18_cr57eaac1ee46b5,True
ENSG00000010017,CAB033767,A-431,nucleoplasm;cytosol,0;16,RANBP9,Supported,Nucleoplasm,Cytosol,,,Cytosol;Nucleoplasm,,,Nucleoplasm,,,cytosol;nucleoplasm,971_D11_1,971_D11_1;971_D11_2,True
ENSG00000010017,CAB033767,A-431,nucleoplasm;cytosol,0;16,RANBP9,Supported,Nucleoplasm,Cytosol,,,Cytosol;Nucleoplasm,,,Nucleoplasm,,,cytosol;nucleoplasm,971_D11_2,971_D11_1;971_D11_2,True
ENSG00000010017,CAB033767,U-251 MG,nucleoplasm;cytosol,0;16,RANBP9,Supported,Nucleoplasm,Cytosol,,,Cytosol;Nucleoplasm,,,Nucleoplasm,,,cytosol;nucleoplasm,924_D11_1,924_D11_1;924_D11_2,True
ENSG00000010017,CAB033767,U-251 MG,nucleoplasm;cytosol,0;16,RANBP9,Supported,Nucleoplasm,Cytosol,,,Cytosol;Nucleoplasm,,,Nucleoplasm,,,cytosol;nucleoplasm,924_D11_2,924_D11_1;924_D11_2,True
ENSG00000010327,HPA005434,HUVEC TERT2,nucleoplasm;plasma membrane;cytosol,0;13;16,STAB1,Approved,Cytosol,Nucleoplasm;Plasma membrane,,,,Cytosol;Nucleoplasm;Plasma membrane,,Cytosol,,,cytosol;nucleoplasm;plasma membrane,1752_F10_8,1752_F10_8_cr5804d3a31a161;1752_F10_13_cr5804d3ad2587b,True
ENSG00000010327,HPA005434,HUVEC TERT2,nucleoplasm;plasma membrane;cytosol,0;13;16,STAB1,Approved,Cytosol,Nucleoplasm;Plasma membrane,,,,Cytosol;Nucleoplasm;Plasma membrane,,Cytosol,,,cytosol;nucleoplasm;plasma membrane,1752_F10_13,1752_F10_8_cr5804d3a31a161;1752_F10_13_cr5804d3ad2587b,True
ENSG00000010361,HPA041779,HEK 293,cytosol,16,FUZ,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,1042_E9_3,1042_E9_3;1042_E9_4,True
ENSG00000010361,HPA041779,HEK 293,cytosol,16,FUZ,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,cytosol,1042_E9_4,1042_E9_3;1042_E9_4,True
ENSG00000010379,HPA052726,RPTEC TERT1,nucleoli;mitochondria,2;14,SLC6A13,Supported,Mitochondria,Cytosol;Nucleoli;Nucleoplasm,,,Mitochondria,,Cytosol;Nucleoli;Nucleoplasm,Nucleoli,,,cytosol;mitochondria;nucleoli;nucleoplasm,1788_B8_2,1788_B8_2_cr5971fa7f08a9b;1788_B8_27_cr5971fa7f09bab,True
ENSG00000010379,HPA052726,RPTEC TERT1,nucleoli;mitochondria,2;14,SLC6A13,Supported,Mitochondria,Cytosol;Nucleoli;Nucleoplasm,,,Mitochondria,,Cytosol;Nucleoli;Nucleoplasm,Nucleoli,,,cytosol;mitochondria;nucleoli;nucleoplasm,1788_B8_27,1788_B8_2_cr5971fa7f08a9b;1788_B8_27_cr5971fa7f09bab,True
ENSG00000010539,HPA018981,A-431,mitochondria,14,ZNF200,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,mitochondria,198_H4_1,198_H4_1;198_H4_2,True
ENSG00000010539,HPA018981,A-431,mitochondria,14,ZNF200,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,mitochondria,198_H4_2,198_H4_1;198_H4_2,True
ENSG00000010704,HPA053470,A549,nucleoplasm;plasma membrane,0;13,HFE,Supported,Plasma membrane,Nucleoplasm,,,Plasma membrane,Nucleoplasm,,Plasma membrane,,,nucleoplasm;plasma membrane,1874_E11_12,1874_E11_12_cr5b9e71d55bed5;1874_E11_28_cr5b9e71d55bed4,True
ENSG00000010704,HPA053470,A549,nucleoplasm;plasma membrane,0;13,HFE,Supported,Plasma membrane,Nucleoplasm,,,Plasma membrane,Nucleoplasm,,Plasma membrane,,,nucleoplasm;plasma membrane,1874_E11_28,1874_E11_12_cr5b9e71d55bed5;1874_E11_28_cr5b9e71d55bed4,True
ENSG00000010803,HPA048898,U-2 OS,nucleoplasm;nuclear bodies;cytosol,0;5;16,SCMH1,Supported,Nucleoplasm,Cytosol;Nuclear bodies,,,Nucleoplasm,Cytosol;Nuclear bodies,,Cytosol,,,cytosol;nucleoplasm,739_H10_1,739_H10_1;739_H10_2,True
ENSG00000010803,HPA048898,U-2 OS,nucleoplasm;nuclear bodies;cytosol,0;5;16,SCMH1,Supported,Nucleoplasm,Cytosol;Nuclear bodies,,,Nucleoplasm,Cytosol;Nuclear bodies,,Cytosol,,,cytosol;nucleoplasm,739_H10_2,739_H10_1;739_H10_2,True
ENSG00000011021,HPA032097,U-2 OS,plasma membrane;cytosol,13;16,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,411_A1_2,411_A1_2;411_A1_3,True
ENSG00000011021,HPA032097,U-2 OS,plasma membrane;cytosol,13;16,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,411_A1_3,411_A1_2;411_A1_3,True
ENSG00000011021,HPA032097,A-431,plasma membrane;cytosol,13;16,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,415_A1_1,415_A1_1;415_A1_4,True
ENSG00000011021,HPA032097,A-431,plasma membrane;cytosol,13;16,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,415_A1_4,415_A1_1;415_A1_4,True
ENSG00000011021,HPA032097,U-251 MG,plasma membrane;cytosol,13;16,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,416_A1_2,416_A1_2;416_A1_3,True
ENSG00000011021,HPA032097,U-251 MG,plasma membrane;cytosol,13;16,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Plasma membrane;Cytosol,,,cytosol;plasma membrane,416_A1_3,416_A1_2;416_A1_3,True
ENSG00000011198,HPA035851,U-2 OS,nucleoplasm;vesicles;cytosol,0;16;17,ABHD5,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Vesicles,Nucleoplasm,Nucleoplasm;Vesicles;Cytosol,,,cytosol;nucleoplasm;vesicles,381_H10_1,381_H10_1;381_H10_2,True
ENSG00000011198,HPA035851,U-2 OS,nucleoplasm;vesicles;cytosol,0;16;17,ABHD5,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Vesicles,Nucleoplasm,Nucleoplasm;Vesicles;Cytosol,,,cytosol;nucleoplasm;vesicles,381_H10_2,381_H10_1;381_H10_2,True
ENSG00000011198,HPA035851,A-431,vesicles;cytosol,16;17,ABHD5,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Vesicles,Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;vesicles,389_H10_1,389_H10_1;389_H10_2,True
ENSG00000011198,HPA035851,A-431,vesicles;cytosol,16;17,ABHD5,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Vesicles,Nucleoplasm,Vesicles,,,cytosol;nucleoplasm;vesicles,389_H10_2,389_H10_1;389_H10_2,True
ENSG00000011405,HPA037641,A-431,nucleoplasm,0,PIK3C2A,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,,Nucleoplasm,,,cytosol;nucleoplasm;vesicles,406_E12_1,406_E12_1;406_E12_2,True
ENSG00000011405,HPA037641,A-431,nucleoplasm,0,PIK3C2A,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,,Nucleoplasm,,,cytosol;nucleoplasm;vesicles,406_E12_2,406_E12_1;406_E12_2,True
ENSG00000011677,HPA029363,A549,nucleoplasm;vesicles;plasma membrane,0;13;17,GABRA3,Uncertain,Plasma membrane,Nucleoplasm,,,,,Nucleoplasm;Plasma membrane,Nucleoplasm;Plasma membrane,,,nucleoplasm;plasma membrane,1319_E3_4,1319_E3_4;1319_E3_6,True
ENSG00000011677,HPA029363,A549,nucleoplasm;vesicles;plasma membrane,0;13;17,GABRA3,Uncertain,Plasma membrane,Nucleoplasm,,,,,Nucleoplasm;Plasma membrane,Nucleoplasm;Plasma membrane,,,nucleoplasm;plasma membrane,1319_E3_6,1319_E3_4;1319_E3_6,True
ENSG00000012660,HPA047752,U-2 OS,endoplasmic reticulum,6,ELOVL5,Enhanced,Endoplasmic reticulum,,,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,endoplasmic reticulum,761_B10_3,761_B10_3;761_B10_4,True
ENSG00000012660,HPA047752,U-2 OS,endoplasmic reticulum,6,ELOVL5,Enhanced,Endoplasmic reticulum,,,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,endoplasmic reticulum,761_B10_4,761_B10_3;761_B10_4,True
ENSG00000012660,HPA047752,A-431,endoplasmic reticulum,6,ELOVL5,Enhanced,Endoplasmic reticulum,,,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,endoplasmic reticulum,769_B10_1,769_B10_1;769_B10_2,True
ENSG00000012660,HPA047752,A-431,endoplasmic reticulum,6,ELOVL5,Enhanced,Endoplasmic reticulum,,,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,endoplasmic reticulum,769_B10_2,769_B10_1;769_B10_2,True
ENSG00000013374,HPA050722,HEK 293,nucleoli;cytosol,2;16,NUB1,Enhanced,Nucleoli;Nucleoplasm,,,Nucleoli;Nucleoplasm,,,,Nucleoli,,,nucleoli;nucleoplasm,804_E10_1,804_E10_1;804_E10_3,True
ENSG00000013374,HPA050722,HEK 293,nucleoli;cytosol,2;16,NUB1,Enhanced,Nucleoli;Nucleoplasm,,,Nucleoli;Nucleoplasm,,,,Nucleoli,,,nucleoli;nucleoplasm,804_E10_3,804_E10_1;804_E10_3,True
ENSG00000013392,HPA030106,SH-SY5Y,vesicles,17,RWDD2A,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1734_H1_2,1734_H1_2;1734_H1_4,True
ENSG00000013392,HPA030106,SH-SY5Y,vesicles,17,RWDD2A,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,vesicles,1734_H1_4,1734_H1_2;1734_H1_4,True
ENSG00000013503,HPA036466,U-2 OS,nuclear speckles,4,POLR3B,Approved,Nuclear speckles,,,,,Nuclear speckles,,Nuclear speckles,,,nuclear speckles,448_H11_1,448_H11_1;448_H11_2,True
ENSG00000013503,HPA036466,U-2 OS,nuclear speckles,4,POLR3B,Approved,Nuclear speckles,,,,,Nuclear speckles,,Nuclear speckles,,,nuclear speckles,448_H11_2,448_H11_1;448_H11_2,True
ENSG00000013503,HPA036466,A-431,nuclear speckles,4,POLR3B,Approved,Nuclear speckles,,,,,Nuclear speckles,,Nuclear speckles,,,nuclear speckles,435_H11_1,435_H11_1;435_H11_2,True
ENSG00000013503,HPA036466,A-431,nuclear speckles,4,POLR3B,Approved,Nuclear speckles,,,,,Nuclear speckles,,Nuclear speckles,,,nuclear speckles,435_H11_2,435_H11_1;435_H11_2,True
ENSG00000013810,HPA006050,U-2 OS,mitotic spindle;cytosol,11;16,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Mitotic spindle,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1772_D8_5,1772_D8_5;1772_D8_6,True
ENSG00000013810,HPA006050,U-2 OS,mitotic spindle;cytosol,11;16,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Mitotic spindle,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1772_D8_6,1772_D8_5;1772_D8_6,True
ENSG00000013810,HPA006050,U-251 MG,centriolar satellite;cytosol,12;16,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Cytosol,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1252_F5_1,1252_F5_1;1252_F5_4,True
ENSG00000013810,HPA006050,U-251 MG,centriolar satellite;cytosol,12;16,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Cytosol,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1252_F5_4,1252_F5_1;1252_F5_4,True
ENSG00000013810,HPA006050,PC-3,vesicles;cytosol,16;17,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Cytosol,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1198_H4_1,1198_H4_1;1198_H4_2,True
ENSG00000013810,HPA006050,PC-3,vesicles;cytosol,16;17,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Cytosol,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1198_H4_2,1198_H4_1;1198_H4_2,True
ENSG00000013810,HPA022039,U-2 OS,mitotic spindle;centriolar satellite;cytosol,11;12;16,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Mitotic spindle,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1772_F7_1,1772_F7_1;1772_F7_5,True
ENSG00000013810,HPA022039,U-2 OS,mitotic spindle;centriolar satellite;cytosol,11;12;16,TACC3,Enhanced,Centriolar satellite;Cytosol;Mitotic spindle,Vesicles,,Cytosol;Mitotic spindle,Centriolar satellite,,Vesicles,Mitotic spindle,,Mitotic spindle (biological definition),centrosome;cytosol;mitotic spindle;vesicles,1772_F7_5,1772_F7_1;1772_F7_5,True
ENSG00000017483,HPA047411,U-2 OS,vesicles,17,SLC38A5,Approved,Plasma membrane;Vesicles,Cytosol,,,,Cytosol;Plasma membrane;Vesicles,,Vesicles,,,cytosol;plasma membrane;vesicles,619_H8_4,619_H8_4;619_H8_5,True
ENSG00000017483,HPA047411,U-2 OS,vesicles,17,SLC38A5,Approved,Plasma membrane;Vesicles,Cytosol,,,,Cytosol;Plasma membrane;Vesicles,,Vesicles,,,cytosol;plasma membrane;vesicles,619_H8_5,619_H8_4;619_H8_5,True
ENSG00000017483,HPA047411,HeLa,vesicles;plasma membrane;cytosol,13;16;17,SLC38A5,Approved,Plasma membrane;Vesicles,Cytosol,,,,Cytosol;Plasma membrane;Vesicles,,Vesicles,,,cytosol;plasma membrane;vesicles,1054_G12_1,1054_G12_1;1054_G12_2,True
ENSG00000017483,HPA047411,HeLa,vesicles;plasma membrane;cytosol,13;16;17,SLC38A5,Approved,Plasma membrane;Vesicles,Cytosol,,,,Cytosol;Plasma membrane;Vesicles,,Vesicles,,,cytosol;plasma membrane;vesicles,1054_G12_2,1054_G12_1;1054_G12_2,True
ENSG00000018408,HPA007415,U-2 OS,nucleoplasm;nuclear bodies,0;5,WWTR1,Supported,Nuclear bodies;Nucleoplasm,Cytosol,,,Cytosol;Nuclear bodies;Nucleoplasm,,,Nuclear bodies,,,cytosol;nucleoplasm,1893_A4_31,1893_A4_31;1893_A4_34,True
ENSG00000018408,HPA007415,U-2 OS,nucleoplasm;nuclear bodies,0;5,WWTR1,Supported,Nuclear bodies;Nucleoplasm,Cytosol,,,Cytosol;Nuclear bodies;Nucleoplasm,,,Nuclear bodies,,,cytosol;nucleoplasm,1893_A4_34,1893_A4_31;1893_A4_34,True
ENSG00000018699,HPA031246,A-431,mitochondria,14,TTC27,Approved,Mitochondria,Nucleoli,,,,Mitochondria;Nucleoli,,Mitochondria,,,mitochondria;nucleoli,333_D3_1,333_D3_1;333_D3_3,True
ENSG00000018699,HPA031246,A-431,mitochondria,14,TTC27,Approved,Mitochondria,Nucleoli,,,,Mitochondria;Nucleoli,,Mitochondria,,,mitochondria;nucleoli,333_D3_3,333_D3_1;333_D3_3,True
ENSG00000018869,HPA028858,U-2 OS,nucleoplasm;cytosol,0;16,ZNF582,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol,,,cytosol;nucleoplasm,272_C8_1,272_C8_1;272_C8_2,True
ENSG00000018869,HPA028858,U-2 OS,nucleoplasm;cytosol,0;16,ZNF582,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol,,,cytosol;nucleoplasm,272_C8_2,272_C8_1;272_C8_2,True
ENSG00000018869,HPA028858,U-251 MG,cytosol,16,ZNF582,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol,,,cytosol;nucleoplasm,270_C8_1,270_C8_1;270_C8_2,True
ENSG00000018869,HPA028858,U-251 MG,cytosol,16,ZNF582,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol,,,cytosol;nucleoplasm,270_C8_2,270_C8_1;270_C8_2,True
ENSG00000019144,HPA061506,U-2 OS,nucleoplasm,0,PHLDB1,Approved,Nucleoplasm,Mitotic spindle,,,,Mitotic spindle;Nucleoplasm,,Nucleoplasm,,Mitotic spindle (biological definition);Nucleoplasm (correlation),mitotic spindle;nucleoplasm,1257_D9_3,1257_D9_3;1257_D9_4,True
ENSG00000019144,HPA061506,U-2 OS,nucleoplasm,0,PHLDB1,Approved,Nucleoplasm,Mitotic spindle,,,,Mitotic spindle;Nucleoplasm,,Nucleoplasm,,Mitotic spindle (biological definition);Nucleoplasm (correlation),mitotic spindle;nucleoplasm,1257_D9_4,1257_D9_3;1257_D9_4,True
ENSG00000019144,HPA061506,SiHa,nucleoplasm,0,PHLDB1,Approved,Nucleoplasm,Mitotic spindle,,,,Mitotic spindle;Nucleoplasm,,Nucleoplasm,,Mitotic spindle (biological definition);Nucleoplasm (correlation),mitotic spindle;nucleoplasm,1168_D9_1,1168_D9_1;1168_D9_3,True
ENSG00000019144,HPA061506,SiHa,nucleoplasm,0,PHLDB1,Approved,Nucleoplasm,Mitotic spindle,,,,Mitotic spindle;Nucleoplasm,,Nucleoplasm,,Mitotic spindle (biological definition);Nucleoplasm (correlation),mitotic spindle;nucleoplasm,1168_D9_3,1168_D9_1;1168_D9_3,True
ENSG00000019186,HPA022261,A549,mitochondria,14,CYP24A1,Supported,Mitochondria;Nucleoplasm,Plasma membrane,,,Mitochondria,Nucleoplasm;Plasma membrane,,Mitochondria,,,mitochondria;nucleoplasm;plasma membrane,1125_C2_4,1125_C2_4;1125_C2_6,True
ENSG00000019186,HPA022261,A549,mitochondria,14,CYP24A1,Supported,Mitochondria;Nucleoplasm,Plasma membrane,,,Mitochondria,Nucleoplasm;Plasma membrane,,Mitochondria,,,mitochondria;nucleoplasm;plasma membrane,1125_C2_6,1125_C2_4;1125_C2_6,True
ENSG00000019186,HPA063771,A549,nucleoplasm;plasma membrane;mitochondria,0;13;14,CYP24A1,Supported,Mitochondria;Nucleoplasm,Plasma membrane,,,Mitochondria,Nucleoplasm;Plasma membrane,,Nucleoplasm;Mitochondria,,,mitochondria;nucleoplasm;plasma membrane,1139_C9_3,1139_C9_3;1139_C9_4,True
ENSG00000019186,HPA063771,A549,nucleoplasm;plasma membrane;mitochondria,0;13;14,CYP24A1,Supported,Mitochondria;Nucleoplasm,Plasma membrane,,,Mitochondria,Nucleoplasm;Plasma membrane,,Nucleoplasm;Mitochondria,,,mitochondria;nucleoplasm;plasma membrane,1139_C9_4,1139_C9_3;1139_C9_4,True
ENSG00000020426,HPA001154,U-2 OS,nucleoplasm,0,MNAT1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,171_D1_1,171_D1_1;171_D1_2,True
ENSG00000020426,HPA001154,U-2 OS,nucleoplasm,0,MNAT1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,171_D1_2,171_D1_1;171_D1_2,True
ENSG00000020426,HPA001154,A-431,nucleoplasm,0,MNAT1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,170_D1_1,170_D1_1;170_D1_2,True
ENSG00000020426,HPA001154,A-431,nucleoplasm,0,MNAT1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,170_D1_2,170_D1_1;170_D1_2,True
ENSG00000020426,HPA001154,U-251 MG,nucleoplasm,0,MNAT1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,169_D1_1,169_D1_1;169_D1_2,True
ENSG00000020426,HPA001154,U-251 MG,nucleoplasm,0,MNAT1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,169_D1_2,169_D1_1;169_D1_2,True
ENSG00000021355,HPA018882,SK-MEL-30,cytoplasmic bodies,17,SERPINB1,Supported,Cytoplasmic bodies,,,,Cytoplasmic bodies,,,Cytoplasmic bodies,,,vesicles,1758_F8_1,1758_F8_1;1758_F8_4,True
ENSG00000021355,HPA018882,SK-MEL-30,cytoplasmic bodies,17,SERPINB1,Supported,Cytoplasmic bodies,,,,Cytoplasmic bodies,,,Cytoplasmic bodies,,,vesicles,1758_F8_4,1758_F8_1;1758_F8_4,True
ENSG00000021776,HPA040624,RH-30,nucleoplasm,0,AQR,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,1492_G11_1,1492_G11_1;1492_G11_2,True
ENSG00000021776,HPA040624,RH-30,nucleoplasm,0,AQR,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,1492_G11_2,1492_G11_1;1492_G11_2,True
ENSG00000022355,HPA029363,A549,nucleoplasm;vesicles;plasma membrane,0;13;17,GABRA1,Approved,Plasma membrane,Nucleoplasm,,,,Plasma membrane,Nucleoplasm,Nucleoplasm;Plasma membrane,,,nucleoplasm;plasma membrane,1319_E3_4,1319_E3_4;1319_E3_6,True
ENSG00000022355,HPA029363,A549,nucleoplasm;vesicles;plasma membrane,0;13;17,GABRA1,Approved,Plasma membrane,Nucleoplasm,,,,Plasma membrane,Nucleoplasm,Nucleoplasm;Plasma membrane,,,nucleoplasm;plasma membrane,1319_E3_6,1319_E3_4;1319_E3_6,True
ENSG00000022840,HPA052643,U-2 OS,nuclear speckles;mitochondria,4;14,RNF10,Approved,Nucleoplasm,Mitochondria,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,809_C12_3,809_C12_3;809_C12_4,True
ENSG00000022840,HPA052643,U-2 OS,nuclear speckles;mitochondria,4;14,RNF10,Approved,Nucleoplasm,Mitochondria,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,809_C12_4,809_C12_3;809_C12_4,True
ENSG00000022840,HPA052643,U-251 MG,nucleoplasm;mitochondria,0;14,RNF10,Approved,Nucleoplasm,Mitochondria,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,819_C12_2,819_C12_2;819_C12_3,True
ENSG00000022840,HPA052643,U-251 MG,nucleoplasm;mitochondria,0;14,RNF10,Approved,Nucleoplasm,Mitochondria,,,,Mitochondria;Nucleoplasm,,Mitochondria,,,mitochondria;nucleoplasm,819_C12_3,819_C12_2;819_C12_3,True
ENSG00000023330,CAB017498,U-2 OS,nucleoplasm;nucleoli fibrillar center;mitochondria,0;3;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,932_C5_1,932_C5_1;932_C5_2,True
ENSG00000023330,CAB017498,U-2 OS,nucleoplasm;nucleoli fibrillar center;mitochondria,0;3;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,932_C5_2,932_C5_1;932_C5_2,True
ENSG00000023330,CAB017498,A-431,nucleoplasm;mitochondria,0;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,971_C5_1,971_C5_1;971_C5_2,True
ENSG00000023330,CAB017498,A-431,nucleoplasm;mitochondria,0;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,971_C5_2,971_C5_1;971_C5_2,True
ENSG00000023330,HPA035860,U-2 OS,nucleoplasm;mitochondria;cytosol,0;14;16,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,410_F8_1,410_F8_1;410_F8_2,True
ENSG00000023330,HPA035860,U-2 OS,nucleoplasm;mitochondria;cytosol,0;14;16,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,410_F8_2,410_F8_1;410_F8_2,True
ENSG00000023330,HPA035860,A-431,nucleoplasm;mitochondria,0;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,407_F8_1,407_F8_1;407_F8_2,True
ENSG00000023330,HPA035860,A-431,nucleoplasm;mitochondria,0;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,407_F8_2,407_F8_1;407_F8_2,True
ENSG00000023330,HPA035860,U-251 MG,nucleoplasm;mitochondria,0;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,404_F8_2,404_F8_2;404_F8_3,True
ENSG00000023330,HPA035860,U-251 MG,nucleoplasm;mitochondria,0;14,ALAS1,Supported,Mitochondria,Nucleoplasm,,,Mitochondria;Nucleoplasm,,,Mitochondria,,,mitochondria;nucleoplasm,404_F8_3,404_F8_2;404_F8_3,True
ENSG00000023608,HPA067076,U-2 OS,nucleoplasm;nucleoli,0;2,SNAPC1,Enhanced,Nucleoli,Nucleoplasm,,Nucleoli;Nucleoplasm,,,,Nucleoplasm,,,nucleoli;nucleoplasm,1406_B4_3,1406_B4_3;1406_B4_6,True
ENSG00000023608,HPA067076,U-2 OS,nucleoplasm;nucleoli,0;2,SNAPC1,Enhanced,Nucleoli,Nucleoplasm,,Nucleoli;Nucleoplasm,,,,Nucleoplasm,,,nucleoli;nucleoplasm,1406_B4_6,1406_B4_3;1406_B4_6,True
ENSG00000023892,HPA038976,A-431,nucleoplasm;cytosol,0;16,DEF6,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,nucleoplasm,435_H10_1,435_H10_1;435_H10_2,True
